Time,HR,Skin_Temp,GSR,AirTemp,Movement,HR_stdv,GSR_stdv,unkown_stdv
2020-11-10 14:44:59,73.76666666666667,73,7.035475392271721e-08,6840481.75,116,3.980647630167176,3.586929343086818e-08,5181215.657506807
2020-11-10 14:45:59,77.59649122807018,73.58333333333333,8.379678478557474e-08,3612830,153,1.4492544861798866,5.61269339033333e-08,4258653.992885193
2020-11-10 14:46:59,78.38461538461539,74,6.86135413586787e-08,4612006.25,165,2.3709284626803755,2.99133489124433e-08,3793859.427637335
2020-11-10 14:47:59,78.38461538461539,74,7.273254555533597e-08,3316970.5,106,5.073133784016793,2.290143220106506e-08,2727887.4016669476
2020-11-10 14:48:59,74.3076923076923,74.08333333333333,6.677415608423388e-08,6809214.5,373,4.116283151369512,6.824394184338685e-09,5099908.665506202
2020-11-10 14:49:59,72.25,74.91666666666667,6.955809362962804e-08,7643010.25,503,4.8014754676731055,3.6756301737908382e-09,6126032.847613755
2020-11-10 14:50:59,75.23333333333333,75,6.671869241246219e-08,4366506.5,149,1.7162620882474668,1.6875987271168384e-09,3886830.583969187
2020-11-10 14:51:59,77.53333333333333,75,6.684402146977766e-08,5349806.5,69,1.359738536958076,1.4521763528574383e-09,3918129.0860228497
2020-11-10 14:52:59,76.86666666666666,75,6.987412664800938e-08,6381946.5,109,0.8055363982396382,1.8263377781778284e-08,4643829.8376213405
2020-11-10 14:53:59,78.4,75,7.608436690440527e-08,8094339,286,3.7647487742654664,2.7411429363249653e-08,6356682.0339449495
2020-11-10 14:55:59,79.25,75.83333333333333,7.582165309576915e-08,2530511,411,3.9354161152284775,2.988564350434464e-08,2039675.3213755614
2020-11-10 14:56:59,79.4,75.83333333333333,6.905953927573526e-08,6467750.75,598,4.431703961232068,1.8490347137002888e-08,4929049.564662562
2020-11-10 14:57:59,76.16666666666667,76,6.559767159424717e-08,7069362.75,175,1.7240134054647667,5.337040416900089e-10,5443230.1947261235
2020-11-10 14:58:59,77.73333333333333,76,6.538359899403464e-08,3841455.25,51,1.7113996870657915,1.0025910274936493e-09,4163965.472947895
2020-11-10 14:59:59,76.36666666666666,76,6.535298082679839e-08,4808359.25,214,1.182746333280678,1.1329454603849086e-09,3780266.8382517905
2020-11-10 15:00:59,77.03333333333333,76,6.52141945856868e-08,5791399.25,68,0.8556998435328957,8.561341125292937e-10,4155816.800282008
2020-11-10 15:01:59,75.66666666666667,75.83333333333333,6.528275713647631e-08,6790575.25,256,1.2995725793078619,9.001857568969283e-10,5117091.184122303
2020-11-10 15:02:59,74.4,76,6.531840570466615e-08,7757475.25,135,1.4742229591663987,9.572899058594977e-10,6373868.306268352
2020-11-10 15:03:59,77.26666666666667,75.83333333333333,6.835534523666543e-08,4659635.5,69,2.9769484749021475,1.8235931215812378e-08,3995474.898277894
2020-11-10 15:04:59,81.98148148148148,75.16666666666667,6.696617176074089e-08,5661559.75,105,1.7794166828313558,1.1375813199203526e-08,4134326.0896495194
2020-11-10 15:05:59,75.22222222222223,75,6.730365379708354e-08,6777211.75,488,2.298684540619689,1.0581449650227236e-08,5037845.207047026
2020-11-10 15:06:59,76.83333333333333,75,6.609587874772509e-08,7639219.5,67,1.7996913315590786,1.5804425128178211e-09,6101267.337834719
2020-11-10 15:07:59,77.3,75,6.597164030558185e-08,4635299.75,477,1.9261360284258222,9.49568762134695e-10,4485216.198284948
2020-11-10 15:08:59,74.54545454545455,75,6.5752656332756e-08,5876619.75,233,2.1685200803411933,9.502771127977e-10,4832893.648374408
2020-11-10 15:09:59,76.61224489795919,75,6.717564099243232e-08,6941603.75,773,3.3491779468426017,6.2441462497518084e-09,5415387.1570684295
2020-11-10 15:14:59,79.81632653061224,74.66666666666667,6.495341973999125e-08,4401111.5,497,2.3876678860750475,1.0713969668843454e-09,5283512.837877159
2020-11-10 15:15:59,,74,6.621113352439867e-08,4910507.75,716,,8.205387308199993e-09,6129040.418692855
2020-11-10 15:16:59,,74,1.1531637291356176e-07,6208395.75,446,,5.677698075716616e-08,6199237.268913869
2020-11-10 15:18:59,,73.83333333333333,6.581331096580755e-08,7690647.5,720,,2.1720400372262525e-09,6005885.619356253
2020-11-10 15:20:59,88.46428571428571,73,6.505760433999294e-08,4703904,83,1.9996810970242025,8.489672113782909e-10,4160052.3520481084
2020-11-10 15:21:59,84.72340425531915,73,6.560833973105823e-08,2856944.25,612,1.8300346195955044,8.674918383286752e-10,2743579.540737372
2020-11-10 15:22:59,85.78947368421052,73,7.754677895459484e-08,7525036.25,344,2.041128361017402,3.182863615738719e-08,5935649.440520783
2020-11-10 15:23:59,86.5,73,6.97608656175644e-08,7660700.25,271,1.875961292039569,2.160172429327948e-08,6074859.470187166
2020-11-10 15:24:59,82.58823529411765,72.5,1.3186941350318685e-07,1692612.25,84,1.9115384481496378,4.590897345424057e-08,792042.8749074683
2020-11-10 15:25:59,87.22,73,1.1733963709896889e-07,5268348.75,527,4.191849233930056,4.988686143368385e-08,3945436.6835023076
2020-11-10 15:26:59,79.6,72.91666666666667,1.1997163690333638e-07,6038436.75,67,3.899572626156188,4.206899655878401e-08,4362197.997110366
2020-11-10 15:28:59,81.38333333333334,72.25,9.65872900083805e-08,3859321,387,1.5926044357871445,3.7970161140782736e-08,3882007.1693082303
2020-11-10 15:29:59,82.31666666666666,73.41666666666667,1.02653911141131e-07,4891277,186,2.109436470297748,4.179544802999936e-08,3712388.467654214
2020-11-10 15:30:59,84.86666666666666,74.66666666666667,7.242466503271203e-08,6340769.25,300,2.9970355723985365,2.5337038975545553e-08,4777937.034440616
2020-11-10 15:31:59,77.63333333333334,76,6.472666672986365e-08,6790065,401,4.926008075059921,8.755991707169248e-10,5199895.1400492685
2020-11-10 15:32:59,82.06666666666666,77.75,6.458727396728161e-08,3563173.5,116,4.650686926561375,1.1541251092784596e-09,4042837.1322021186
2020-11-10 15:33:59,82.41666666666667,80.41666666666667,6.852888666267903e-08,4529813.5,374,1.8192641980268347,1.825222071530265e-08,3580149.828394372
2020-11-10 15:34:59,83.13333333333334,83.16666666666667,6.534869461645086e-08,5512853.75,171,1.384035966135113,9.255716978802305e-10,3913402.3694179067
2020-11-10 15:35:59,85.3,86,6.631200066912956e-08,6479485.75,228,1.5088627063675035,1.2767966684910673e-09,4845859.36724475
2020-11-10 15:36:59,83.72222222222223,87.41666666666667,7.111472689425526e-08,7529118,432,1.4455124256952987,2.8654413291692662e-08,6164910.091418001
2020-11-10 15:37:59,85.1304347826087,87.33333333333333,1.3038641580246775e-07,4333226.5,289,1.22667269388399,6.717390829357756e-08,3734934.0502446294
2020-11-10 15:38:59,77.27272727272727,88,1.3350001717872218e-07,5284022.5,231,4.339897549920004,4.697186368452451e-08,3798588.095910473
2020-11-10 15:39:59,82.69491525423729,88.16666666666667,1.3175238108045138e-07,6447254.75,52,3.136738224291822,4.257840386393186e-08,4738905.8071592
2020-11-10 15:40:59,80.83333333333333,89,1.3215467729505781e-07,7380890.75,50,5.03377481507555,4.6738808240073176e-08,5849733.699453437
2020-11-10 15:41:59,74.83333333333333,90,1.2958944301686085e-07,4104591,148,5.67792998273921,4.200665674089782e-08,3856759.587682709
2020-11-10 15:42:59,84,90.75,1.2877328298646254e-07,5022647.25,34,5.660388679233963,3.683915577188831e-08,3692516.244526852
2020-11-10 15:43:59,81.53571428571429,91.16666666666667,1.137367140208965e-07,5988779.25,357,6.472370634678847,3.762842112525926e-08,4314842.67195586
2020-11-10 15:44:59,77.69090909090909,91.08333333333333,1.2839987884364438e-07,6987951.25,56,1.333112929441699,3.782595571631433e-08,5449723.631683462
2020-11-10 15:45:59,79.80434782608695,91.08333333333333,1.157884354614014e-07,3776695.5,383,2.8023248517381396,3.9865742499796686e-08,3929659.8366663684
2020-11-10 15:46:59,79.2,91.16666666666667,1.2875815335900053e-07,4759731.5,68,1.7397317800933185,4.0739907428336726e-08,3638044.040066688
